Date,Country,Confirmed_Cases,Deaths,Recovered,Active_Cases,Vaccinations
2020-02-22,Brazil,566813,7582,536695,22536,35097334
2020-02-22,UK,75712,10706,66681,-1675,1873013
2020-02-22,Germany,609762,215,591457,18090,4371201
2020-02-22,France,975649,8727,946915,20007,5255470
2020-02-22,Russia,177916,6521,159499,11896,26223130
2020-02-22,Japan,288113,5750,254483,27880,22699600
2020-02-22,Canada,421397,18959,372351,30087,31728383
2020-02-22,Australia,816831,4575,781228,31028,6899871
2020-02-23,USA,272191,14397,228681,29113,30210497
2020-02-23,India,236611,2492,214401,19718,32429189
2020-02-23,Brazil,681791,9295,663954,8542,29984528
2020-02-23,UK,625037,17184,592183,15670,8317538
2020-02-23,Germany,195478,4473,156717,34288,41790021
2020-02-23,France,689601,18796,647748,23057,2560985
2020-02-23,Russia,410157,6424,400699,3034,40743225
2020-02-23,Japan,217218,5581,195209,16428,49840365
2020-02-23,Canada,986072,15297,969414,1361,46852702
2020-02-23,Australia,979795,10787,943755,25253,27829179
2020-02-24,USA,266277,9822,259465,-3010,11526402
2020-02-24,India,631672,3718,582876,45078,33219927
2020-02-24,Brazil,195610,15378,153086,27146,25268430
2020-02-24,UK,703796,18387,685415,-6,34476947
2020-02-24,Germany,233437,11706,204547,17184,42758909
2020-02-24,France,421418,1332,382157,37929,27436359
2020-02-24,Russia,512085,15458,480147,16480,4306482
2020-02-24,Japan,445446,4554,419081,21811,38498636
2020-02-24,Canada,954758,4658,932455,17645,661533
2020-02-24,Australia,678446,16802,640012,21632,23488272
2020-02-25,USA,783265,13327,767908,2030,37323274
2020-02-25,India,144669,860,109161,34648,18763583
2020-02-25,Brazil,301050,13087,274894,13069,45914872
2020-02-25,UK,612173,17970,578796,15407,1569379
2020-02-25,Germany,8926,5887,-20222,23261,47299926
2020-02-25,France,322524,1183,288915,32426,38060575
2020-02-25,Russia,831604,6365,799462,25777,21801938
2020-02-25,Japan,396058,17897,383388,-5227,36406115
2020-02-25,Canada,535047,9828,498450,26769,16763195
2020-02-25,Australia,211250,12875,200314,-1939,12969432
2020-02-26,USA,730236,8485,688981,32770,37485162
2020-02-26,India,36932,6706,33488,-3262,37881076
2020-02-26,Brazil,93912,9377,68431,16104,40559871
2020-02-26,UK,495587,16989,483561,-4963,43520279
2020-02-26,Germany,908567,9146,879442,19979,2735268
2020-02-26,France,93436,8491,53614,31331,37368753
2020-02-26,Russia,309210,18522,268379,22309,45633754
2020-02-26,Japan,909595,12050,865630,31915,34224465
2020-02-26,Canada,915007,4391,895240,15376,21270595
2020-02-26,Australia,176014,4169,163288,8557,8949183
2020-02-27,USA,49675,18749,19265,11661,26480248
2020-02-27,India,433347,15621,415187,2539,29629778
2020-02-27,Brazil,471084,6940,433734,30410,7033500
2020-02-27,UK,598151,861,577588,19702,20050763
2020-02-27,Germany,163879,303,128963,34613,49564945
2020-02-27,France,587088,18282,560937,7869,15196154
2020-02-27,Russia,545039,17352,542356,-14669,16135526
2020-02-27,Japan,617377,8590,592780,16007,3726750
2020-02-27,Canada,708806,7513,667211,34082,26729159
2020-02-27,Australia,613487,1902,603434,8151,46423665
2020-02-28,USA,789722,7804,772827,9091,41745705
2020-02-28,India,208043,16124,163957,27962,49450945
2020-02-28,Brazil,520084,19894,473030,27160,26885195
2020-02-28,UK,695309,17029,670262,8018,42892386
2020-02-28,Germany,84393,8052,39075,37266,19823806
2020-02-28,France,449181,17856,410941,20384,7185583
2020-02-28,Russia,883241,5419,866263,11559,46568787
2020-02-28,Japan,900476,1139,871572,27765,47430421
2020-02-28,Canada,55857,6604,46198,3055,35846551
2020-02-28,Australia,722593,8265,707008,7320,9404409
2020-02-29,USA,491010,2726,467731,20553,9335019
2020-02-29,India,563381,2504,542825,18052,22102104
2020-02-29,Brazil,909629,10136,899464,29,48799191
2020-02-29,UK,989965,14692,974656,617,3728560
2020-02-29,Germany,393704,8225,358708,26771,22599573
2020-02-29,France,963286,12821,956729,-6264,32419381
2020-02-29,Russia,894034,7405,860912,25717,26438468
2020-02-29,Japan,252618,7127,230967,14524,35801513
2020-02-29,Canada,296605,18728,289111,-11234,42599587
2020-02-29,Australia,431484,13255,420299,-2070,14384377
2020-03-01,USA,201383,748,188099,12536,15611428
2020-03-01,India,652320,12348,620696,19276,46691086
2020-03-01,Brazil,325355,14774,316765,-6184,17785945
2020-03-01,UK,523010,18583,479153,25274,21452024
2020-03-01,Germany,148150,12171,131225,4754,48182429
2020-03-01,France,775038,14342,726598,34098,33114256
2020-03-01,Russia,924435,18300,876695,29440,36693034
2020-03-01,Japan,842689,11692,825358,5639,4172446
2020-03-01,Canada,499784,6132,474739,18913,36278252
2020-03-01,Australia,102402,19493,67670,15239,49488870
2020-03-02,USA,766808,18942,762577,-14711,8096614
2020-03-02,India,119457,669,83032,35756,28188669
2020-03-02,Brazil,969543,7127,967806,-5390,33765506
2020-03-02,UK,735856,1430,698966,35460,37661927
2020-03-02,Germany,911115,1679,894563,14873,20799126
2020-03-02,France,406436,5838,375487,25111,15391362
2020-03-02,Russia,35111,13551,21501,59,16690147
2020-03-02,Japan,808478,13407,806825,-11754,2720447
2020-03-02,Canada,63767,18045,49431,-3709,25517003
2020-03-02,Australia,366977,9235,352416,5326,23585021
2020-03-03,USA,105660,6892,78036,20732,13013206
2020-03-03,India,490847,19879,465165,5803,1850818
2020-03-03,Brazil,782402,11996,775347,-4941,12827818
2020-03-03,UK,92218,19478,89812,-17072,23331113
2020-03-03,Germany,190189,11286,183606,-4703,38227285
2020-03-03,France,148876,9919,122362,16595,29167502
2020-03-03,Russia,528683,18947,519847,-10111,11896955
2020-03-03,Japan,350793,16092,302314,32387,6641269
2020-03-03,Canada,215029,4330,180911,29788,14545626
2020-03-03,Australia,442812,17779,431432,-6399,39627059
2020-03-04,USA,37772,14043,18046,5683,23201341
2020-03-04,India,337595,11701,301085,24809,19013744
2020-03-04,Brazil,283042,11053,264822,7167,47887108
2020-03-04,UK,553729,10690,537379,5660,37069008
2020-03-04,Germany,106734,4342,76181,26211,26668692
2020-03-04,France,831418,15077,820959,-4618,1766087
2020-03-04,Russia,379988,12355,359932,7701,6164661
2020-03-04,Japan,565062,12522,516508,36032,14403828
2020-03-04,Canada,275182,13630,230637,30915,18891238
2020-03-04,Australia,358563,8038,345330,5195,39482504
2020-03-05,USA,242817,7465,220760,14592,31367327
2020-03-05,India,148796,13638,104938,30220,35686728
2020-03-05,Brazil,83044,15076,52072,15896,39549503
2020-03-05,UK,509653,6269,506042,-2658,6979917
2020-03-05,Germany,558191,17737,534892,5562,49215763
2020-03-05,France,460031,4857,419922,35252,48514582
2020-03-05,Russia,887855,17321,852558,17976,11817524
2020-03-05,Japan,779229,10815,771123,-2709,47562650
2020-03-05,Canada,785190,1757,779038,4395,1781708
2020-03-05,Australia,864345,2909,842304,19132,23281757
2020-03-06,USA,216414,6926,190382,19106,12931005
2020-03-06,India,905978,6739,890252,8987,42026281
2020-03-06,Brazil,171039,14003,145288,11748,5667981
2020-03-06,UK,461599,3722,432759,25118,12025611
2020-03-06,Germany,256358,7558,212994,35806,1089856
2020-03-06,France,834298,11671,812474,10153,15935634
2020-03-06,Russia,256021,9691,242262,4068,39528491
2020-03-06,Japan,514944,8813,469204,36927,2910911
2020-03-06,Canada,265060,10203,236860,17997,6025829
2020-03-06,Australia,768798,13846,723649,31303,22389543
2020-03-07,USA,188927,19689,140359,28879,20556645
2020-03-07,India,11052,17666,2263,-8877,7960822
2020-03-07,Brazil,505724,838,498056,6830,47106908
2020-03-07,UK,124254,1131,94955,28168,32809128
2020-03-07,Germany,412279,8179,399204,4896,30275320
2020-03-07,France,433934,13008,392170,28756,6429594
2020-03-07,Russia,13273,8635,3551,1087,48523761
2020-03-07,Japan,763589,13344,752868,-2623,28673602
2020-03-07,Canada,682674,16241,637567,28866,28419608
2020-03-07,Australia,33393,4692,27302,1399,44438182
2020-03-08,USA,78737,3550,58167,17020,41489295
2020-03-08,India,902982,10000,867213,25769,19116324
2020-03-08,Brazil,956391,17098,928034,11259,1295032
2020-03-08,UK,79038,2170,64584,12284,44290438
2020-03-08,Germany,84047,14705,53625,15717,42669329
2020-03-08,France,505319,17860,469502,17957,38153277
2020-03-08,Russia,61903,132,46185,15586,1375805
2020-03-08,Japan,597184,5388,566198,25598,7609056
2020-03-08,Canada,712932,15774,663155,34003,37124423
2020-03-08,Australia,790808,7000,748837,34971,32172960
2020-03-09,USA,300602,5775,273790,21037,41490055
2020-03-09,India,5706,9126,-31468,28048,6031390
2020-03-09,Brazil,447635,7758,411905,27972,48958076
2020-03-09,UK,104569,14160,66982,23427,3436332
2020-03-09,Germany,90388,19460,89294,-18366,9214054
2020-03-09,France,811479,19694,775951,15834,24230780
2020-03-09,Russia,684200,11874,645035,27291,42722754
2020-03-09,Japan,659257,8109,623672,27476,11485670
2020-03-09,Canada,454620,3204,419905,31511,39851553
2020-03-09,Australia,115007,143,110532,4332,45906800
2020-03-10,USA,201328,6265,195557,-494,11617590
2020-03-10,India,371941,6179,327955,37807,44754034
2020-03-10,Brazil,577397,8322,571569,-2494,3298736
2020-03-10,UK,283061,4723,259248,19090,19686894
2020-03-10,Germany,71107,3880,53942,13285,21154795
2020-03-10,France,175947,1885,153418,20644,28248924
2020-03-10,Russia,355107,7841,309509,37757,12328029
2020-03-10,Japan,740192,12677,734333,-6818,24044845
2020-03-10,Canada,499005,2962,459970,36073,46308614
2020-03-10,Australia,764437,11695,717756,34986,8996432
2020-03-11,USA,133288,12984,127916,-7612,38873723
2020-03-11,India,211601,13094,187113,11394,13562367
2020-03-11,Brazil,128143,18215,108850,1078,5616721
2020-03-11,UK,954857,353,906712,47792,30997351
2020-03-11,Germany,900709,11536,873153,16020,48269907
2020-03-11,France,198546,17769,157076,23701,22442439
2020-03-11,Russia,622243,15840,602415,3988,274449
2020-03-11,Japan,588118,10250,580444,-2576,12369465
2020-03-11,Canada,61522,9963,23359,28200,18879099
2020-03-11,Australia,648395,19178,618471,10746,43245982
2020-03-12,USA,90249,11265,73210,5774,31461989
2020-03-12,India,650513,10546,612989,26978,27930830
2020-03-12,Brazil,550278,19789,530781,-292,18104339
2020-03-12,UK,635661,1318,609938,24405,18788838
2020-03-12,Germany,228619,9338,225109,-5828,1912617
2020-03-12,France,956155,10699,945111,345,28954044
2020-03-12,Russia,585207,14031,560084,11092,18962342
2020-03-12,Japan,430258,11055,385525,33678,44471446
2020-03-12,Canada,92998,6520,76172,10306,40147174
2020-03-12,Australia,959487,8159,954562,-3234,40774177
2020-03-13,USA,982608,1872,963304,17432,21508750
2020-03-13,India,684541,9845,643613,31083,23148253
2020-03-13,Brazil,370388,6708,353794,9886,43549469
2020-03-13,UK,513142,18454,476348,18340,26442610
2020-03-13,Germany,18963,2615,-12493,28841,40101649
2020-03-13,France,809537,7980,801352,205,11524027
2020-03-13,Russia,106834,13085,64371,29378,19258816
2020-03-13,Japan,840112,3378,817766,18968,14706836
2020-03-13,Canada,472505,7467,442945,22093,23997021
2020-03-13,Australia,108377,5528,78546,24303,5258340
2020-03-14,USA,434316,11130,397384,25802,10644696
2020-03-14,India,647652,17116,617422,13114,49668899
2020-03-14,Brazil,347419,19941,325390,2088,20577960
2020-03-14,UK,995657,8613,992337,-5293,16768318
2020-03-14,Germany,78785,16627,64664,-2506,47643672
2020-03-14,France,769507,10426,742447,16634,32621308
2020-03-14,Russia,678357,3667,643520,31170,27045761
2020-03-14,Japan,206835,6705,171378,28752,4098338
2020-03-14,Canada,510847,16300,470973,23574,22507134
2020-03-14,Australia,436760,5982,388937,41841,26451867
2020-03-15,USA,574179,19043,564359,-9223,309335
2020-03-15,India,671759,19913,627134,24712,5728000
2020-03-15,Brazil,879917,19155,863566,-2804,13333880
2020-03-15,UK,422078,1001,386781,34296,9873272
2020-03-15,Germany,160870,161,126359,34350,44205263
2020-03-15,France,579425,13991,530638,34796,41343885
2020-03-15,Russia,87819,15274,42259,30286,39836192
2020-03-15,Japan,176767,4331,148494,23942,33786254
2020-03-15,Canada,8570,19274,-8742,-1962,49818857
2020-03-15,Australia,536008,14958,522653,-1603,43896439
2020-03-16,USA,203523,8848,179417,15258,37888543
2020-03-16,India,94782,18992,62561,13229,17739229
2020-03-16,Brazil,567612,7305,530485,29822,21993235
2020-03-16,UK,536366,360,515675,20331,39427414
2020-03-16,Germany,445541,16398,403187,25956,22043028
2020-03-16,France,817247,14254,801770,1223,33544413
2020-03-16,Russia,448474,7722,417169,23583,41266074
2020-03-16,Japan,139204,11288,98626,29290,8143698
2020-03-16,Canada,153950,16281,122666,15003,47883927
2020-03-16,Australia,456931,6386,453479,-2934,41000169
2020-03-17,USA,557625,1010,555448,1167,19713766
2020-03-17,India,351536,4914,315921,30701,4323789
2020-03-17,Brazil,629378,12322,598776,18280,2838642
2020-03-17,UK,606268,10687,575897,19684,11940216
2020-03-17,Germany,157347,5902,128947,22498,21456927
2020-03-17,France,785042,6190,759218,19634,44755157
2020-03-17,Russia,329917,13301,296887,19729,3583346
2020-03-17,Japan,731736,14562,699548,17626,20610725
2020-03-17,Canada,334474,17835,325789,-9150,40639767
2020-03-17,Australia,663419,10845,629501,23073,15502028
2020-03-18,USA,546756,18530,528657,-431,20515284
2020-03-18,India,969801,4212,952889,12700,3139412
2020-03-18,Brazil,993687,2441,960020,31226,6777602
2020-03-18,UK,602817,4718,598662,-563,9046342
2020-03-18,Germany,234294,7957,226828,-491,23407974
2020-03-18,France,112763,15519,71335,25909,46650007
2020-03-18,Russia,444785,3962,405481,35342,26457260
2020-03-18,Japan,822026,19795,786451,15780,45432302
2020-03-18,Canada,365148,15513,319688,29947,15198700
2020-03-18,Australia,407297,16647,403253,-12603,30693345
2020-03-19,USA,933429,16134,886033,31262,41237278
2020-03-19,India,808447,17178,801803,-10534,3635432
2020-03-19,Brazil,986196,4410,973713,8073,2810139
2020-03-19,UK,751955,17565,709426,24964,43564314
2020-03-19,Germany,95196,5634,90341,-779,27847087
2020-03-19,France,113774,16678,81266,15830,40569469
2020-03-19,Russia,307763,2844,270159,34760,26958630
2020-03-19,Japan,396999,17797,388655,-9453,36847890
2020-03-19,Canada,236946,2631,232987,1328,42143658
2020-03-19,Australia,185444,12460,169661,3323,25257286
2020-03-20,USA,744500,10083,703162,31255,2645932
2020-03-20,India,468724,4872,420190,43662,14098938
2020-03-20,Brazil,576769,11980,533400,31389,5882401
2020-03-20,UK,970682,15419,957232,-1969,20890366
2020-03-20,Germany,682743,16239,652170,14334,40750498
2020-03-20,France,795205,12056,776913,6236,48078020
2020-03-20,Russia,934245,6099,923535,4611,5964838
2020-03-20,Japan,299414,476,262716,36222,16516292
2020-03-20,Canada,700754,2427,683361,14966,40347582
2020-03-20,Australia,221769,9877,185131,26761,32870593
2020-03-21,USA,54488,2517,5881,46090,21566900
2020-03-21,India,351351,17222,349498,-15369,39587634
2020-03-21,Brazil,131691,2136,117003,12552,13546579
2020-03-21,UK,827195,3603,820109,3483,16766534
2020-03-21,Germany,695890,14146,665849,15895,18041174
2020-03-21,France,787613,4184,770554,12875,19618537
2020-03-21,Russia,619296,5685,593340,20271,4404932
2020-03-21,Japan,406354,7172,385437,13745,4969773
2020-03-21,Canada,895891,2509,884420,8962,23497945
2020-03-21,Australia,528884,7688,482413,38783,43418532
2020-03-22,USA,732494,18083,727767,-13356,201802
2020-03-22,India,788584,1731,741011,45842,5306504
2020-03-22,Brazil,595755,7233,547048,41474,39625531
2020-03-22,UK,36736,109,11714,24913,49349695
2020-03-22,Germany,975566,194,957649,17723,25756054
2020-03-22,France,325062,17824,290235,17003,1392893
2020-03-22,Russia,904470,250,856025,48195,42532082
2020-03-22,Japan,26386,3878,9072,13436,45637666
2020-03-22,Canada,800270,18126,751161,30983,1723349
2020-03-22,Australia,632281,1402,613796,17083,965723
2020-03-23,USA,610382,2328,562720,45334,28482757
2020-03-23,India,242726,2010,230763,9953,25500988
2020-03-23,Brazil,674319,2718,637376,34225,16696259
2020-03-23,UK,516027,10217,489754,16056,4117282
2020-03-23,Germany,942817,19422,929801,-6406,36550123
2020-03-23,France,69596,2827,23820,42949,3065099
2020-03-23,Russia,335258,19536,322647,-6925,13886283
2020-03-23,Japan,73641,291,67915,5435,44965245
2020-03-23,Canada,952916,1582,909813,41521,33342795
2020-03-23,Australia,105871,8887,67955,29029,1006455
2020-03-24,USA,795507,4557,757542,33408,32506749
2020-03-24,India,621431,3019,587041,31371,33502533
2020-03-24,Brazil,235182,16859,230421,-12098,4733871
2020-03-24,UK,313658,19136,277118,17404,49864074
2020-03-24,Germany,244187,17641,226781,-235,48680563
2020-03-24,France,875202,17325,862304,-4427,17119797
2020-03-24,Russia,607277,4371,600170,2736,1804350
2020-03-24,Japan,640571,16558,599867,24146,14379741
2020-03-24,Canada,175035,119,165863,9053,3843797
2020-03-24,Australia,449623,5513,444457,-347,33976442
2020-03-25,USA,123030,5187,108454,9389,26907297
2020-03-25,India,472691,10349,447561,14781,34126647
2020-03-25,Brazil,359586,4771,325270,29545,42954544
2020-03-25,UK,710604,17064,671830,21710,29345641
2020-03-25,Germany,192659,433,167478,24748,7987524
2020-03-25,France,511470,2532,478703,30235,33571283
2020-03-25,Russia,942481,9621,928500,4360,2167057
2020-03-25,Japan,6050,4684,-13106,14472,45406620
2020-03-25,Canada,315795,12068,308610,-4883,40594033
2020-03-25,Australia,685781,10247,650289,25245,41278283
2020-03-26,USA,111142,9642,78883,22617,1817099
2020-03-26,India,607472,11990,578717,16765,11139262
2020-03-26,Brazil,165556,9965,136882,18709,6203195
2020-03-26,UK,420190,11902,379177,29111,4278889
2020-03-26,Germany,307399,2696,305160,-457,5449152
2020-03-26,France,827672,13065,805461,9146,43102521
2020-03-26,Russia,511548,17836,505716,-12004,41867796
2020-03-26,Japan,753945,11160,740557,2228,34811101
2020-03-26,Canada,383283,8924,353403,20956,47079219
2020-03-26,Australia,727551,13688,680335,33528,1129995
2020-03-27,USA,412534,5267,404390,2877,31098416
2020-03-27,India,803381,15910,761243,26228,49182144
2020-03-27,Brazil,651637,18674,639199,-6236,19541784
2020-03-27,UK,379473,11518,359613,8342,31377604
2020-03-27,Germany,261048,17367,254909,-11228,9256627
2020-03-27,France,611420,19199,583548,8673,13895020
2020-03-27,Russia,687143,7449,637307,42387,46180908
2020-03-27,Japan,412056,2070,362891,47095,47812796
2020-03-27,Canada,522870,12576,502716,7578,22261891
2020-03-27,Australia,328571,17976,313450,-2855,33881491
2020-03-28,USA,190428,3195,176615,10618,38979568
2020-03-28,India,726896,3002,723978,-84,31829997
2020-03-28,Brazil,719997,645,678586,40766,45800301
2020-03-28,UK,205743,1310,174580,29853,31641316
2020-03-28,Germany,444806,16030,411468,17308,6009363
2020-03-28,France,741152,15347,727209,-1404,26936202
2020-03-28,Russia,405947,5088,367147,33712,45746463
